,DateOfDeparture,Departure,Arrival,WeeksToDeparture,std_wtd,Days_to_departure,DateBooked,route_mean,year,day,n_days,day_nb_mean,day_mean,week_mean,month_mean,oil_stock_price,oil_stock_volume,AAL_stock_price,AAL_stock_volume,SP_stock_price,SP_stock_volume
2098,2012-04-29,MSP,DEN,7.64705882353,5.841031335199999,54.0,2012-03-06,10.45641239986647,2012,29,15459,10.9652,10.812631154580547,11.1834479631972,11.087010832810972,104.890002,201670.0,10.276666666666667,9501766.666666666,1399.7266843333334,3597950000.0
2099,2012-07-27,IAH,ORD,9.36842105263,6.42227483335,66.0,2012-05-22,10.714472079157837,2012,27,15548,11.227,11.22139005929782,11.178833477337754,10.985364033491773,90.129997,210412.0,11.35,5844700.0,1385.969971,4399010000.0
2100,2012-05-20,PHX,ORD,10.619047619,7.358506577260001,74.0,2012-03-07,10.420333156365,2012,20,15480,11.276,10.812631154580547,11.359680195737026,11.218334523700626,92.20666766666666,142075.6666666667,10.493333333333334,9131200.0,1309.0666503333334,4028656666.6666665
2101,2012-02-09,JFK,MIA,13.375,9.946869728280001,94.0,2011-11-07,10.363358350662882,2012,9,15379,10.5146,11.358502294210167,11.00443131601537,10.92646600267858,99.839996,295425.0,8.96,11884400.0,1351.949951,4209890000.0
2102,2012-12-09,LGA,ATL,14.8148148148,12.3414156931,104.0,2012-08-27,12.079662364900178,2012,9,15683,11.0963,10.812631154580547,11.077289722291233,10.604161937131613,85.683332,222733.0,12.776666666666666,6163733.333333334,1418.390014666667,3041340000.0
2103,2012-10-10,PHL,DFW,8.94117647059,7.3863944878,63.0,2012-08-08,10.201987103765553,2012,10,15623,11.8101,11.22214793333977,11.347075783287751,11.243521482329156,91.25,303502.0,11.34,3567500.0,1432.560059,3225060000.0
2104,2012-07-19,DEN,DFW,8.23529411765,5.37970040714,58.0,2012-05-22,11.035014235874439,2012,19,15540,11.6072,11.358502294210167,11.270802398154027,10.985364033491773,92.660004,102928.0,12.5,13748800.0,1376.51001,4043360000.0
2105,2012-09-28,DFW,BOS,8.333333333330001,6.81693393215,58.0,2012-08-01,10.296316064145405,2012,28,15611,11.208,11.22139005929782,11.254785605103002,11.163943762320724,92.190002,210195.0,10.46,4404600.0,1440.670044,3509230000.0
2106,2011-11-15,ATL,CLT,6.71428571429,6.14477353189,47.0,2011-09-29,10.313085687344707,2011,15,15293,11.4203,11.08030191144073,11.160028368982363,10.939109824172244,99.370003,353319.0,4.78,6474000.0,1257.810059,3599300000.0
2107,2011-09-05,ATL,LAX,11.208333333299999,7.978117717789999,78.0,2011-06-19,11.288425192131484,2011,5,15222,10.9691,11.316519450921993,11.049449450925882,11.163943762320724,86.12749699999999,313945.5,5.085,5221325.0,1167.42248525,4928420000.0
2108,2012-04-19,LAX,DEN,10.4736842105,8.56587818066,73.0,2012-02-06,11.049831201351187,2012,19,15449,11.828,11.358502294210167,11.265280556839812,11.087010832810972,102.269997,91398.0,9.51,31291800.0,1376.920044,4180020000.0
2109,2012-11-15,DFW,LAX,10.909090909100001,8.92246544462,76.0,2012-08-31,11.548423678128142,2012,15,15659,11.4203,11.358502294210167,11.160028368982363,10.939109824172244,85.449997,168098.0,12.06,5942800.0,1353.329956,3928870000.0
2110,2012-09-01,BOS,EWR,14.5217391304,11.618439752899999,102.0,2012-05-22,10.538474148674158,2012,1,15584,10.7111,9.963934488212162,10.791054695489867,11.163943762320724,96.1775015,250834.0,10.6075,5864575.0,1406.16995225,3003765000.0
2111,2012-01-20,EWR,ATL,11.55,8.85244539513,81.0,2011-10-31,10.729148967478128,2012,20,15359,10.7192,11.22139005929782,10.92668554075603,10.834783842972453,98.459999,304986.0,6.37,9818500.0,1315.380005,3912620000.0
2112,2012-07-05,SFO,LAX,15.0322580645,10.6785887675,105.0,2012-03-22,12.447482258556876,2012,5,15526,10.3261,11.358502294210167,10.32594916757868,10.985364033491773,87.220001,368616.0,13.47,8573800.0,1367.579956,3041520000.0
2113,2012-01-28,LGA,BOS,3.0,2.16024689947,21.0,2012-01-07,11.168998167620973,2012,28,15367,10.4823,9.963934488212162,10.81796674591105,10.834783842972453,99.29999833333332,240913.66666666663,8.293333333333333,11140233.333333334,1315.2233073333334,3891256666.6666665
2114,2012-07-17,DEN,ORD,9.7,6.25846794772,68.0,2012-05-10,10.737025430423813,2012,17,15538,11.278,11.08030191144073,11.270802398154027,10.985364033491773,89.220001,262785.0,14.07,7634500.0,1363.670044,3566680000.0
2115,2011-10-24,SFO,SEA,11.15,8.330508293080001,78.0,2011-08-07,11.150830682408072,2011,24,15271,11.6135,11.316519450921993,11.265915207985424,11.243521482329156,91.269997,484139.0,5.95,5337800.0,1254.189941,4309380000.0
2116,2011-11-03,SFO,ATL,12.5,8.792289111830002,88.0,2011-08-07,10.46238205602205,2011,3,15281,10.6973,11.358502294210167,10.878688529782359,10.939109824172244,94.07,299987.0,5.61,8596300.0,1261.150024,4849140000.0
2117,2012-04-30,LAX,JFK,18.7567567568,13.429663281600002,131.0,2011-12-21,13.011296273384213,2012,30,15460,11.7461,11.316519450921993,11.292406234578175,11.087010832810972,104.870003,211453.0,10.26,8214700.0,1397.910034,3574010000.0
2118,2012-05-14,EWR,SFO,10.4210526316,9.8506389498,73.0,2012-03-02,10.666464809115547,2012,14,15474,11.9078,11.316519450921993,11.359680195737026,11.218334523700626,94.779999,251994.0,11.24,7571500.0,1338.349976,3688120000.0
2119,2012-11-18,LAX,BOS,11.857142857100001,10.1404423685,83.0,2012-08-27,10.695485317513855,2012,18,15662,11.0181,10.812631154580547,11.160028368982363,10.939109824172244,88.40999866666668,255121.66666666663,11.966666666666667,4292666.666666667,1377.886678333333,3598503333.333333
2120,2012-08-27,ATL,CLT,11.6,12.2061244334,81.0,2012-06-07,10.313085687344707,2012,27,15579,11.3166,11.316519450921993,10.791054695489867,11.094082010757203,95.470001,230844.0,11.04,5707100.0,1410.439941,2472500000.0
2121,2013-02-09,LAX,DEN,11.8695652174,8.609214660760001,83.0,2012-11-18,11.049831201351187,2013,9,15745,10.5146,9.963934488212162,11.00443131601537,10.92646600267858,96.156667,247480.0,14.653333333333334,8565666.666666666,1517.623372666667,2885466666.6666665
2122,2012-04-07,BOS,PHL,7.083333333330001,4.31610795495,50.0,2012-02-17,10.542159559803489,2012,7,15437,9.5555,9.963934488212162,10.722627051315062,11.087010832810972,102.8849985,224413.5,7.7650000000000015,4561150.0,1390.1399535,3386360000.0
2123,2012-02-23,EWR,ORD,7.4,5.1658217435100005,52.0,2012-01-02,11.35668269301411,2012,23,15393,10.2365,11.358502294210167,10.950214127109582,10.92646600267858,107.830002,325662.0,7.26,12913600.0,1363.459961,3786450000.0
2124,2011-12-10,SEA,LAX,11.347826087,7.352233400019999,79.0,2011-09-22,11.076071892066686,2011,10,15318,10.8948,9.963934488212162,11.077289722291233,10.604161937131613,98.86333499999999,305560.0,5.623333333333332,6222733.333333332,1248.949951,3753930000.0
2125,2012-05-14,SEA,DEN,8.5,5.33853912602,60.0,2012-03-15,10.410517930757084,2012,14,15474,11.9078,11.316519450921993,11.359680195737026,11.218334523700626,94.779999,251994.0,11.24,7571500.0,1338.349976,3688120000.0
2126,2011-12-06,BOS,SFO,10.1111111111,8.57416700731,71.0,2011-09-26,11.099965440200057,2011,6,15314,11.3678,11.08030191144073,11.077289722291233,10.604161937131613,101.279999,217029.0,5.25,7783400.0,1258.469971,3734230000.0
2127,2012-11-18,LAX,DFW,16.28125,11.5597588294,114.0,2012-07-27,11.548423678128142,2012,18,15662,11.0181,10.812631154580547,11.160028368982363,10.939109824172244,88.40999866666668,255121.66666666663,11.966666666666667,4292666.666666667,1377.886678333333,3598503333.333333
2128,2012-10-17,ORD,DFW,10.1363636364,7.716990867689999,71.0,2012-08-07,11.919009854416485,2012,17,15630,11.5954,11.22214793333977,11.39059672860385,11.243521482329156,92.120003,226343.0,11.62,4610600.0,1460.910034,3655320000.0
2129,2011-10-14,LAX,SEA,9.0,6.4563310421899995,63.0,2011-08-12,11.076071892066686,2011,14,15261,11.5343,11.22139005929782,11.347075783287751,11.243521482329156,86.800003,274846.0,6.04,6443400.0,1224.579956,4116690000.0
2130,2013-02-08,ORD,DEN,9.84210526316,6.9941496019899985,69.0,2012-12-01,10.737025430423813,2013,8,15744,10.9731,11.22139005929782,11.00443131601537,10.92646600267858,95.720001,229242.0,14.75,8407500.0,1517.930054,2986150000.0
2131,2012-03-06,ATL,DTW,9.53333333333,9.869626325730001,67.0,2011-12-30,10.414952565561904,2012,6,15405,11.284,11.08030191144073,10.798397162846332,10.946436196374783,104.699997,332561.0,6.88,7993300.0,1343.359985,4191060000.0
2132,2012-03-23,ATL,DTW,7.5,4.7609522857,52.0,2012-01-31,10.414952565561904,2012,23,15422,11.4126,11.22139005929782,11.156500327928116,10.946436196374783,106.870003,260269.0,7.55,4937700.0,1397.109985,3472950000.0
2133,2013-02-09,LAX,ATL,13.7857142857,10.0419753954,96.0,2012-11-05,11.28842519213148,2013,9,15745,10.5146,9.963934488212162,11.00443131601537,10.92646600267858,96.156667,247480.0,14.653333333333334,8565666.666666666,1517.623372666667,2885466666.6666665
2134,2012-12-04,DEN,ORD,10.4736842105,9.35929971889,73.0,2012-09-22,10.737025430423813,2012,4,15678,11.1862,11.08030191144073,11.077289722291233,10.604161937131613,88.5,206265.0,12.38,5775300.0,1407.050049,3247710000.0
2135,2012-03-08,SFO,EWR,10.0,9.339283817410001,70.0,2011-12-29,10.666464809115553,2012,8,15407,11.3414,11.358502294210167,10.798397162846332,10.946436196374783,106.580002,279597.0,6.96,5180700.0,1365.910034,3543060000.0
2136,2011-10-20,DEN,SEA,9.263157894739999,6.07217794776,65.0,2011-08-16,10.410517930757084,2011,20,15267,11.2386,11.358502294210167,11.39059672860385,11.243521482329156,85.300003,389241.0,6.01,4805100.0,1215.390015,4870290000.0
2137,2012-06-10,DEN,SFO,16.52,13.6842975706,116.0,2012-02-15,10.822170916135342,2012,10,15501,11.3232,10.812631154580547,11.323585390443986,11.240980190844223,83.166664,330354.33333333326,11.623333333333333,8426933.333333334,1314.506714,3524083333.333333
2138,2012-01-02,JFK,MIA,17.25,11.6750650044,121.0,2011-09-03,10.363358350662882,2012,2,15341,10.8401,11.316519450921993,10.3432774396269,10.834783842972453,101.92749975,245126.75,5.1075,5953500.0,1272.19503825,3525745000.0
2139,2012-10-31,MSP,ATL,10.2727272727,7.38197172126,72.0,2012-08-20,10.585135004760662,2012,31,15644,10.8567,11.22214793333977,10.878688529782359,11.243521482329156,86.239998,212577.0,12.18,5144500.0,1412.160034,3577110000.0
2140,2011-09-11,DTW,ORD,10.3684210526,7.882544191060001,73.0,2011-06-30,10.731197057171306,2011,11,15228,11.1719,10.812631154580547,11.049449450925882,11.163943762320724,87.873334,353126.0,4.906666666666666,7788500.0,1159.5900066666666,4974490000.0
2141,2012-11-02,JFK,MIA,16.6666666667,13.0,117.0,2012-07-08,10.363358350662882,2012,2,15646,10.9468,11.22139005929782,10.878688529782359,10.939109824172244,84.860001,297311.0,12.53,4813500.0,1414.199951,3732480000.0
2142,2012-12-20,ORD,MSP,14.173913043499999,12.3201688813,99.0,2012-09-12,11.611103856380177,2012,20,15694,10.6659,11.358502294210167,10.464456661769288,10.604161937131613,90.129997,178144.0,13.54,8658800.0,1443.689941,3686580000.0
2143,2011-10-08,MIA,LGA,11.8,8.85318854246,83.0,2011-07-17,10.972960051713835,2011,8,15255,10.6958,9.963934488212162,11.2101588870966,11.243521482329156,83.79000333333333,339968.33333333326,5.25,5525933.333333333,1168.6033123333334,5202520000.0
2144,2012-05-18,EWR,LAX,10.1904761905,6.54690039346,71.0,2012-03-08,10.598158672237826,2012,18,15478,11.4131,11.22139005929782,11.359680195737026,11.218334523700626,91.480003,211749.0,10.06,10813400.0,1295.219971,4512470000.0
2145,2013-02-22,DEN,LAX,10.2173913043,6.999717667939999,72.0,2012-12-12,11.049831201351187,2013,22,15758,11.2697,11.22139005929782,10.950214127109582,10.92646600267858,93.129997,204258.0,13.57,6071400.0,1515.599976,3419320000.0
2146,2011-11-07,DFW,ATL,10.8181818182,8.472006360650001,76.0,2011-08-23,11.554773544068748,2011,7,15285,11.3282,11.316519450921993,11.170595240758693,10.939109824172244,95.519997,321186.0,5.39,3927300.0,1261.119995,3429740000.0
2147,2012-07-28,SEA,SFO,13.482758620699999,9.2644508343,94.0,2012-04-25,11.150830682408078,2012,28,15549,10.4293,9.963934488212162,11.178833477337754,10.985364033491773,90.01333100000002,203973.0,11.33,5347833.333333333,1385.7466636666666,4003360000.0
2148,2011-11-06,ORD,LAS,12.7727272727,9.91838993358,89.0,2011-08-09,10.678535550960103,2011,6,15284,11.1254,10.812631154580547,10.878688529782359,10.939109824172244,95.09999866666666,312609.66666666674,5.426666666666668,4782633.333333333,1258.48999,3563376666.6666665
2149,2012-05-10,ATL,MIA,9.19047619048,6.400148807790001,64.0,2012-03-07,10.567745542102287,2012,10,15470,11.2936,11.358502294210167,11.132080604101953,11.218334523700626,97.080002,282314.0,10.93,5759600.0,1357.98999,3727990000.0
2150,2012-04-22,ATL,MSP,11.9545454545,9.74668330756,84.0,2012-01-29,10.585135004760664,2012,22,15452,11.0452,10.812631154580547,11.265280556839812,11.087010832810972,103.09000166666668,217398.0,9.133333333333333,11008233.333333332,1370.8033036666668,3714346666.6666665
2151,2011-10-20,ATL,MSP,7.35294117647,5.4765543052900005,51.0,2011-08-30,10.585135004760664,2011,20,15267,11.2386,11.358502294210167,11.39059672860385,11.243521482329156,85.300003,389241.0,6.01,4805100.0,1215.390015,4870290000.0
2152,2011-12-23,ATL,MCO,15.3225806452,10.771527582100001,107.0,2011-09-07,11.479754618699445,2011,23,15331,10.2262,11.22139005929782,10.464456661769288,10.604161937131613,99.68,95270.0,5.62,4990700.0,1265.329956,2233830000.0
2153,2012-08-22,MIA,LGA,13.846153846199998,9.95466647434,97.0,2012-05-17,10.972960051713835,2012,22,15574,11.3202,11.22214793333977,11.083618439925203,11.094082010757203,97.260002,217435.0,11.61,10711700.0,1413.48999,3062690000.0
2154,2012-08-02,SFO,ORD,16.0333333333,11.6218680122,112.0,2012-04-12,11.719064740843187,2012,2,15554,11.4903,11.358502294210167,11.040663264060587,11.094082010757203,87.129997,302698.0,10.68,6665600.0,1365.0,4193740000.0
2155,2011-09-21,LAX,SFO,13.6785714286,8.51166333324,96.0,2011-06-17,12.447482258556876,2011,21,15238,11.6427,11.22214793333977,11.334901909539196,11.163943762320724,85.91999799999998,298905.0,5.85,9122200.0,1166.76001,4728550000.0
2156,2011-10-31,SFO,ORD,12.0,8.48528137424,84.0,2011-08-08,11.719064740843187,2011,31,15278,10.8567,11.316519450921993,10.878688529782359,11.243521482329156,93.190002,228561.0,5.77,4346100.0,1253.300049,4310210000.0
2157,2012-05-21,EWR,LAX,10.25,7.635615992110001,72.0,2012-03-10,10.598158672237826,2012,21,15481,11.5968,11.316519450921993,11.091591872232252,11.218334523700626,92.57,107239.0,10.71,8290100.0,1315.98999,3786750000.0
2158,2012-02-15,DEN,LAX,14.52,11.0231574424,102.0,2011-11-05,11.049831201351187,2012,15,15385,11.1208,11.22214793333977,10.900269531282103,10.92646600267858,101.800003,278272.0,8.89,5205200.0,1343.22998,4080340000.0
2159,2012-09-06,DEN,LAX,15.482758620699999,10.182690809299999,108.0,2012-05-21,11.049831201351187,2012,6,15589,11.4208,11.358502294210167,11.049449450925882,11.163943762320724,95.529999,327082.0,11.42,9613800.0,1432.119995,3952870000.0
2160,2011-09-13,BOS,ATL,9.947368421050001,7.10612946852,70.0,2011-07-05,10.916253991574973,2011,13,15230,11.3438,11.08030191144073,11.28225526213691,11.163943762320724,90.209999,364262.0,5.64,24655700.0,1172.869995,4681370000.0
2161,2013-01-03,LAS,ORD,14.208333333299999,9.81117006126,99.0,2012-09-26,10.678535550960103,2013,3,15708,10.6368,11.358502294210167,10.3432774396269,10.834783842972453,92.919998,189812.0,13.66,5398400.0,1459.369995,3829730000.0
2162,2013-02-28,EWR,LAX,11.7,10.0895986045,82.0,2012-12-08,10.598158672237826,2013,28,15764,11.4702,11.358502294210167,10.957974283232332,10.92646600267858,92.050003,218119.0,13.43,6143600.0,1514.680054,3912320000.0
2163,2011-10-21,LGA,ATL,10.380952381,8.50574035858,73.0,2011-08-09,12.079662364900178,2011,21,15268,11.6089,11.22139005929782,11.39059672860385,11.243521482329156,87.400002,296555.0,5.87,4973100.0,1238.25,4980770000.0
2164,2012-04-18,ORD,PHL,9.84210526316,7.259194613230001,69.0,2012-02-09,11.179789926104196,2012,18,15448,11.5836,11.22214793333977,11.265280556839812,11.087010832810972,102.669998,195812.0,8.2,4646400.0,1385.140015,3463140000.0
2165,2011-09-29,ORD,ATL,8.7,6.09659093696,61.0,2011-07-30,11.300291087291518,2011,29,15246,10.8903,11.358502294210167,11.254785605103002,11.163943762320724,82.139999,351345.0,6.1,5039900.0,1160.400024,5285740000.0
2166,2011-09-17,LAS,DFW,12.166666666700001,7.8776881770300005,85.0,2011-06-24,10.260361637978237,2011,17,15234,10.9956,9.963934488212162,11.28225526213691,11.163943762320724,87.206665,184715.0,5.873333333333332,4440733.333333333,1212.036662,4917323333.333333
2167,2011-12-06,LGA,ATL,9.42857142857,6.96829554892,66.0,2011-10-01,12.079662364900178,2011,6,15314,11.3678,11.08030191144073,11.077289722291233,10.604161937131613,101.279999,217029.0,5.25,7783400.0,1258.469971,3734230000.0
2168,2011-12-31,ORD,SFO,13.8076923077,10.3306117177,97.0,2011-09-25,11.719064740843187,2011,31,15339,8.9717,9.963934488212162,9.832669288766573,10.604161937131613,99.86250125,184418.25,5.0825000000000005,5648700.0,1262.46499675,2689815000.0
2169,2012-07-13,ORD,DTW,8.13333333333,6.2549028388800005,57.0,2012-05-17,10.731197057171306,2012,13,15534,11.2738,11.22139005929782,11.11761174600949,10.985364033491773,87.099998,260828.0,14.45,6694600.0,1356.780029,3212930000.0
2170,2011-10-10,ORD,DEN,13.125,9.47450813224,92.0,2011-07-10,10.737025430423813,2011,10,15257,11.8101,11.316519450921993,11.347075783287751,11.243521482329156,85.410004,264825.0,5.33,4401200.0,1194.890015,4446800000.0
2171,2012-08-03,LGA,DFW,10.4,7.37278066518,73.0,2012-05-22,11.157526802732255,2012,3,15555,11.2277,11.22139005929782,11.040663264060587,11.094082010757203,91.400002,301783.0,10.89,4475200.0,1390.98999,3751170000.0
2172,2012-01-12,IAH,LAX,13.0769230769,8.781448978039998,92.0,2011-10-12,10.515096499914817,2012,12,15351,10.859000000000002,11.358502294210167,11.015053950391367,10.834783842972453,99.099998,370509.0,6.05,16413400.0,1295.5,4019890000.0
2173,2012-08-12,ATL,MSP,11.708333333299999,8.82919646089,82.0,2012-05-22,10.585135004760664,2012,12,15564,10.8818,10.812631154580547,11.097547276215913,11.094082010757203,92.77666966666666,261682.66666666663,10.103333333333332,6277833.333333332,1404.696655,2589320000.0
2174,2011-12-09,LAX,JFK,17.088235294100002,10.983093473399999,120.0,2011-08-11,13.011296273384213,2011,9,15317,11.0963,11.22139005929782,11.077289722291233,10.604161937131613,99.410004,318767.0,5.62,6149000.0,1255.189941,3830610000.0
2175,2012-09-24,SFO,ATL,10.7,8.026928363160001,75.0,2012-07-11,10.46238205602205,2012,24,15607,10.6603,11.316519450921993,11.254785605103002,11.163943762320724,91.93,188315.0,10.51,5220900.0,1456.890015,3008920000.0
2176,2011-11-25,LAX,EWR,11.043478260899999,6.858824845469999,77.0,2011-09-09,10.598158672237826,2011,25,15303,10.2846,11.22139005929782,10.183349832740886,10.939109824172244,96.9859984,294763.4,4.02,3683800.0,1158.670044,1664200000.0
2177,2013-02-09,DFW,DEN,13.0454545455,11.129015156600001,91.0,2012-11-10,11.035014235874439,2013,9,15745,10.5146,9.963934488212162,11.00443131601537,10.92646600267858,96.156667,247480.0,14.653333333333334,8565666.666666666,1517.623372666667,2885466666.6666665
2178,2012-04-14,DEN,MSP,8.70588235294,6.780161372359999,61.0,2012-02-13,10.456412399866473,2012,14,15444,10.182,9.963934488212162,11.141996627758898,11.087010832810972,102.86333466666667,246492.33333333328,7.936666666666666,5438200.0,1370.0299886666667,3612366666.6666665
2179,2011-10-04,BOS,ATL,10.3,7.38490637079,72.0,2011-07-24,10.916253991574973,2011,4,15251,11.2862,11.08030191144073,11.2101588870966,11.243521482329156,75.66999799999998,428113.0,5.0,8995900.0,1123.949951,3714670000.0
2180,2012-03-02,DTW,ATL,9.63157894737,8.42753770759,67.0,2011-12-26,10.414952565561904,2012,2,15401,10.1307,11.22139005929782,10.957974283232332,10.946436196374783,106.699997,299664.0,7.63,7752700.0,1369.630005,3283490000.0
2181,2011-10-15,BOS,LAX,15.2903225806,9.522582102160001,107.0,2011-06-30,10.695485317513855,2011,15,15262,11.0417,9.963934488212162,11.347075783287751,11.243521482329156,86.66000100000002,258996.66666666663,5.9766666666666675,6496200.0,1216.673299,4178026666.6666665
2182,2013-02-03,SEA,DEN,9.5,6.94728046665,66.0,2012-11-29,10.410517930757084,2013,3,15739,10.6507,10.812631154580547,10.82938677099014,10.92646600267858,96.703331,221408.3333333333,14.033333333333333,4730200.0,1501.529988666667,3538773333.333333
2183,2012-08-13,LGA,CLT,9.7,7.712600762799999,68.0,2012-06-06,10.773446264218554,2012,13,15565,11.3615,11.316519450921993,11.065551587916083,11.094082010757203,92.730003,280268.0,10.12,6249800.0,1404.109985,2499990000.0
2184,2012-06-20,DFW,ORD,12.695652173900001,9.901491084260002,89.0,2012-03-23,11.919009854416485,2012,20,15511,11.3893,11.22214793333977,11.301741305265612,11.240980190844223,81.800003,413790.0,13.03,8589200.0,1355.689941,3695700000.0
2185,2012-10-06,LAX,EWR,11.5714285714,9.20093162985,81.0,2012-07-17,10.598158672237826,2012,6,15619,10.9135,9.963934488212162,11.2101588870966,11.243521482329156,89.69666533333334,253650.0,11.63,5528566.666666667,1459.2467043333334,2891533333.333333
2186,2011-12-07,DFW,LGA,11.7142857143,10.075429802999999,82.0,2011-09-16,11.157526802732253,2011,7,15315,11.1879,11.22214793333977,11.077289722291233,10.604161937131613,100.489998,330533.0,5.59,10016700.0,1261.01001,4160540000.0
2187,2012-12-21,DFW,DEN,13.8148148148,9.339893909119999,97.0,2012-09-15,11.035014235874439,2012,21,15695,10.8288,11.22139005929782,10.464456661769288,10.604161937131613,88.660004,180375.0,13.44,6081200.0,1430.150024,5229160000.0
2188,2013-01-27,LAX,BOS,11.5769230769,7.653355221980001,81.0,2012-11-07,10.695485317513855,2013,27,15732,11.1344,10.812631154580547,10.81796674591105,10.834783842972453,96.25333366666668,173081.66666666663,15.01,7156966.666666668,1501.1066896666666,3417790000.0
2189,2011-09-29,SFO,DEN,12.88,8.57962703152,90.0,2011-07-01,10.822170916135342,2011,29,15246,10.8903,11.358502294210167,11.254785605103002,11.163943762320724,82.139999,351345.0,6.1,5039900.0,1160.400024,5285740000.0
2190,2012-08-24,ORD,SFO,13.8888888889,9.57694882089,97.0,2012-05-19,11.719064740843187,2012,24,15576,11.1354,11.22139005929782,11.083618439925203,11.094082010757203,96.150002,204231.0,11.11,4722300.0,1411.130005,2598790000.0
2191,2012-05-18,JFK,LAS,12.5555555556,9.12449506857,88.0,2012-02-20,10.801480383750052,2012,18,15478,11.4131,11.22139005929782,11.359680195737026,11.218334523700626,91.480003,211749.0,10.06,10813400.0,1295.219971,4512470000.0
2192,2011-09-06,ORD,SEA,12.04,7.430118886439999,84.0,2011-06-14,10.503372503792876,2011,6,15223,11.4208,11.08030191144073,11.049449450925882,11.163943762320724,86.019997,316166.0,5.04,5262600.0,1165.23999,5103980000.0
2193,2012-04-06,PHL,DFW,8.4,8.04274295783,59.0,2012-02-07,10.201987103765553,2012,6,15436,10.9036,11.22139005929782,10.722627051315062,11.087010832810972,103.09749825,233658.25,7.7725,4754525.0,1394.10995475,3345050000.0
2194,2012-08-17,MIA,JFK,14.75,9.830508068710001,103.0,2012-05-06,10.363358350662882,2012,17,15569,11.2179,11.22139005929782,11.065551587916083,11.094082010757203,96.010002,162591.0,10.08,7573800.0,1418.160034,2922990000.0
2195,2012-07-22,LGA,MIA,13.137931034500001,8.63846934991,92.0,2012-04-21,10.972960051713835,2012,22,15543,11.2124,10.812631154580547,11.270802398154027,10.985364033491773,89.24000000000002,276627.33333333326,12.056666666666667,9353000.0,1354.5666913333332,3786460000.0
2196,2012-02-03,LAX,DEN,12.125,10.0317430971,85.0,2011-11-10,11.049831201351187,2012,3,15373,10.6507,11.22139005929782,10.82938677099014,10.92646600267858,97.839996,318638.0,9.64,14608000.0,1344.900024,4608550000.0
2197,2011-09-11,LAS,LAX,13.5333333333,8.74833317457,95.0,2011-06-08,11.431460433848352,2011,11,15228,11.1719,10.812631154580547,11.049449450925882,11.163943762320724,87.873334,353126.0,4.906666666666666,7788500.0,1159.5900066666666,4974490000.0
2198,2012-03-01,ORD,DFW,10.777777777799999,11.0216661255,75.0,2011-12-17,11.919009854416485,2012,1,15400,11.4305,11.358502294210167,10.957974283232332,10.946436196374783,108.839996,389838.0,7.41,7718600.0,1374.089966,3919240000.0
2199,2012-03-08,PHL,MCO,13.3846153846,9.21336821397,94.0,2011-12-05,10.479094864194792,2012,8,15407,11.3414,11.358502294210167,10.798397162846332,10.946436196374783,106.580002,279597.0,6.96,5180700.0,1365.910034,3543060000.0
2200,2011-10-24,EWR,LAX,11.958333333299999,7.70363644604,84.0,2011-08-01,10.598158672237826,2011,24,15271,11.6135,11.316519450921993,11.265915207985424,11.243521482329156,91.269997,484139.0,5.95,5337800.0,1254.189941,4309380000.0
2201,2012-05-12,ORD,PHL,12.9545454545,10.7237043739,91.0,2012-02-11,11.179789926104196,2012,12,15472,10.0776,9.963934488212162,11.132080604101953,11.218334523700626,95.67999766666668,257690.66666666663,11.293333333333333,8118566.666666668,1348.3766686666665,3808753333.3333335
2202,2011-09-26,DFW,PHL,10.5714285714,6.93953477239,74.0,2011-07-14,10.201987103765548,2011,26,15243,11.4134,11.316519450921993,11.254785605103002,11.163943762320724,80.239998,325671.0,6.43,7554200.0,1162.949951,4762830000.0
2203,2012-08-18,SFO,LAS,16.6129032258,11.9685070619,116.0,2012-04-24,10.769626214381173,2012,18,15570,10.2611,9.963934488212162,11.065551587916083,11.094082010757203,95.99666833333332,146163.66666666663,10.25,7564400.0,1418.150024333333,2870766666.6666665
2204,2013-02-03,DFW,BOS,6.46153846154,4.71902858322,45.0,2012-12-20,10.296316064145405,2013,3,15739,10.6507,10.812631154580547,10.82938677099014,10.92646600267858,96.703331,221408.3333333333,14.033333333333333,4730200.0,1501.529988666667,3538773333.333333
2205,2012-06-15,SFO,LAS,15.827586206900001,11.9912735101,111.0,2012-02-25,10.769626214381173,2012,15,15506,11.2816,11.22139005929782,11.156063758332536,11.240980190844223,84.029999,216554.0,12.03,7497600.0,1342.839966,4401570000.0
2206,2013-01-05,ATL,BOS,12.6086956522,8.574481857839999,88.0,2012-10-09,10.916253991574973,2013,5,15710,10.2142,9.963934488212162,10.3432774396269,10.834783842972453,93.12333133333334,195928.66666666663,14.766666666666667,9942400.0,1464.943319,3384516666.6666665
2207,2011-12-29,ATL,CLT,11.4545454545,9.215552448250001,80.0,2011-10-10,10.313085687344707,2011,29,15337,9.7214,11.358502294210167,9.832669288766573,10.604161937131613,99.650002,153915.0,5.23,3537100.0,1263.02002,2278130000.0
2208,2012-09-04,SFO,LAX,14.666666666700001,10.3867731982,103.0,2012-05-24,12.447482258556876,2012,4,15587,10.8194,11.08030191144073,11.049449450925882,11.163943762320724,95.300003,256147.0,10.45,4713400.0,1404.939941,3200310000.0
