,DateOfDeparture,year,month,day,weekday,week,n_days,UnemploymentRate,State,Abbreviation,GDP_per_cap,holidays
334,2011-01-07,2011,1,7,4,1,14981,10.7,Michigan,MI,38763.0,False
335,2011-01-07,2011,1,7,4,1,14981,6.7,Minnesota,MN,50148.0,False
336,2011-01-07,2011,1,7,4,1,14981,10.1,Mississippi,MS,31688.0,False
337,2011-01-07,2011,1,7,4,1,14981,9.6,Missouri,MO,42204.0,False
338,2011-01-07,2011,1,7,4,1,14981,7.5,Montana,MT,37733.0,False
339,2011-01-07,2011,1,7,4,1,14981,4.2,Nebraska,NE,49569.0,False
340,2011-01-07,2011,1,7,4,1,14981,14.2,Nevada,NV,44589.0,False
341,2011-01-07,2011,1,7,4,1,14981,5.6,New Hampshire,NH,48388.0,False
342,2011-01-07,2011,1,7,4,1,14981,9.1,New Jersey,NJ,55023.0,False
343,2011-01-07,2011,1,7,4,1,14981,8.7,New Mexico,NM,40297.0,False
344,2011-01-07,2011,1,7,4,1,14981,8.3,New York,NY,61267.0,False
345,2011-01-07,2011,1,7,4,1,14981,9.9,North Carolina,NC,43141.0,False
346,2011-01-07,2011,1,7,4,1,14981,3.8,North Dakota,ND,52185.0,False
347,2011-01-07,2011,1,7,4,1,14981,9.4,Ohio,OH,42667.0,False
348,2011-01-07,2011,1,7,4,1,14981,6.6,Oklahoma,OK,38303.0,False
349,2011-01-07,2011,1,7,4,1,14981,10.4,Oregon,OR,49601.0,False
350,2011-01-07,2011,1,7,4,1,14981,8.2,Pennsylvania,PA,46387.0,False
352,2011-01-07,2011,1,7,4,1,14981,11.3,Rhode Island,RI,46332.0,False
353,2011-01-07,2011,1,7,4,1,14981,10.5,South Carolina,SC,35126.0,False
354,2011-01-07,2011,1,7,4,1,14981,4.7,South Dakota,SD,45605.0,False
355,2011-01-07,2011,1,7,4,1,14981,9.5,Tennessee,TN,3937.0,False
356,2011-01-07,2011,1,7,4,1,14981,8.3,Texas,TX,47417.0,False
357,2011-01-07,2011,1,7,4,1,14981,7.6,Utah,UT,415.0,False
358,2011-01-07,2011,1,7,4,1,14981,5.7,Vermont,VT,4217.0,False
359,2011-01-07,2011,1,7,4,1,14981,6.5,Virginia,VA,51946.0,False
360,2011-01-07,2011,1,7,4,1,14981,9.1,Washington,WA,52679.0,False
361,2011-01-07,2011,1,7,4,1,14981,9.6,West Virginia,WV,35368.0,False
362,2011-01-07,2011,1,7,4,1,14981,7.4,Wisconsin,WI,44126.0,False
363,2011-01-07,2011,1,7,4,1,14981,6.3,Wyoming,WY,64603.0,False
364,2011-01-08,2011,1,8,5,1,14982,9.3,Alabama,AL,35913.0,False
365,2011-01-08,2011,1,8,5,1,14982,7.7,Alaska,AK,69564.0,False
366,2011-01-08,2011,1,8,5,1,14982,9.6,Arizona,AZ,37935.0,False
367,2011-01-08,2011,1,8,5,1,14982,7.8,Arkansas,AR,34671.0,False
368,2011-01-08,2011,1,8,5,1,14982,12.4,California,CA,51871.0,False
369,2011-01-08,2011,1,8,5,1,14982,9.1,Colorado,CO,49254.0,False
370,2011-01-08,2011,1,8,5,1,14982,9.0,Connecticut,CT,64906.0,False
371,2011-01-08,2011,1,8,5,1,14982,8.5,Delaware,DE,62837.0,False
372,2011-01-08,2011,1,8,5,1,14982,9.6,District of Columbia,DC,16803.0,False
373,2011-01-08,2011,1,8,5,1,14982,11.9,Florida,FL,38604.0,False
374,2011-01-08,2011,1,8,5,1,14982,10.4,Georgia,GA,42029.0,False
375,2011-01-08,2011,1,8,5,1,14982,6.3,Hawaii,HI,49418.0,False
376,2011-01-08,2011,1,8,5,1,14982,9.7,Idaho,ID,3462.0,False
377,2011-01-08,2011,1,8,5,1,14982,9.0,Illinois,IL,50304.0,False
378,2011-01-08,2011,1,8,5,1,14982,9.1,Indiana,IN,42996.0,False
379,2011-01-08,2011,1,8,5,1,14982,6.1,Iowa,IA,45884.0,False
380,2011-01-08,2011,1,8,5,1,14982,6.8,Kansas,KS,44243.0,False
381,2011-01-08,2011,1,8,5,1,14982,10.4,Kentucky,KY,37579.0,False
382,2011-01-08,2011,1,8,5,1,14982,7.8,Louisiana,LA,48599.0,False
383,2011-01-08,2011,1,8,5,1,14982,7.5,Maine,ME,38352.0,False
384,2011-01-08,2011,1,8,5,1,14982,7.2,Maryland,MD,53675.0,False
385,2011-01-08,2011,1,8,5,1,14982,8.3,Massachusetts,MA,60808.0,False
386,2011-01-08,2011,1,8,5,1,14982,10.7,Michigan,MI,38763.0,False
387,2011-01-08,2011,1,8,5,1,14982,6.7,Minnesota,MN,50148.0,False
388,2011-01-08,2011,1,8,5,1,14982,10.1,Mississippi,MS,31688.0,False
389,2011-01-08,2011,1,8,5,1,14982,9.6,Missouri,MO,42204.0,False
390,2011-01-08,2011,1,8,5,1,14982,7.5,Montana,MT,37733.0,False
391,2011-01-08,2011,1,8,5,1,14982,4.2,Nebraska,NE,49569.0,False
392,2011-01-08,2011,1,8,5,1,14982,14.2,Nevada,NV,44589.0,False
393,2011-01-08,2011,1,8,5,1,14982,5.6,New Hampshire,NH,48388.0,False
394,2011-01-08,2011,1,8,5,1,14982,9.1,New Jersey,NJ,55023.0,False
395,2011-01-08,2011,1,8,5,1,14982,8.7,New Mexico,NM,40297.0,False
396,2011-01-08,2011,1,8,5,1,14982,8.3,New York,NY,61267.0,False
397,2011-01-08,2011,1,8,5,1,14982,9.9,North Carolina,NC,43141.0,False
398,2011-01-08,2011,1,8,5,1,14982,3.8,North Dakota,ND,52185.0,False
399,2011-01-08,2011,1,8,5,1,14982,9.4,Ohio,OH,42667.0,False
400,2011-01-08,2011,1,8,5,1,14982,6.6,Oklahoma,OK,38303.0,False
401,2011-01-08,2011,1,8,5,1,14982,10.4,Oregon,OR,49601.0,False
402,2011-01-08,2011,1,8,5,1,14982,8.2,Pennsylvania,PA,46387.0,False
404,2011-01-08,2011,1,8,5,1,14982,11.3,Rhode Island,RI,46332.0,False
405,2011-01-08,2011,1,8,5,1,14982,10.5,South Carolina,SC,35126.0,False
406,2011-01-08,2011,1,8,5,1,14982,4.7,South Dakota,SD,45605.0,False
407,2011-01-08,2011,1,8,5,1,14982,9.5,Tennessee,TN,3937.0,False
408,2011-01-08,2011,1,8,5,1,14982,8.3,Texas,TX,47417.0,False
409,2011-01-08,2011,1,8,5,1,14982,7.6,Utah,UT,415.0,False
410,2011-01-08,2011,1,8,5,1,14982,5.7,Vermont,VT,4217.0,False
411,2011-01-08,2011,1,8,5,1,14982,6.5,Virginia,VA,51946.0,False
412,2011-01-08,2011,1,8,5,1,14982,9.1,Washington,WA,52679.0,False
413,2011-01-08,2011,1,8,5,1,14982,9.6,West Virginia,WV,35368.0,False
414,2011-01-08,2011,1,8,5,1,14982,7.4,Wisconsin,WI,44126.0,False
415,2011-01-08,2011,1,8,5,1,14982,6.3,Wyoming,WY,64603.0,False
416,2011-01-09,2011,1,9,6,1,14983,9.3,Alabama,AL,35913.0,False
417,2011-01-09,2011,1,9,6,1,14983,7.7,Alaska,AK,69564.0,False
418,2011-01-09,2011,1,9,6,1,14983,9.6,Arizona,AZ,37935.0,False
419,2011-01-09,2011,1,9,6,1,14983,7.8,Arkansas,AR,34671.0,False
420,2011-01-09,2011,1,9,6,1,14983,12.4,California,CA,51871.0,False
421,2011-01-09,2011,1,9,6,1,14983,9.1,Colorado,CO,49254.0,False
422,2011-01-09,2011,1,9,6,1,14983,9.0,Connecticut,CT,64906.0,False
423,2011-01-09,2011,1,9,6,1,14983,8.5,Delaware,DE,62837.0,False
424,2011-01-09,2011,1,9,6,1,14983,9.6,District of Columbia,DC,16803.0,False
425,2011-01-09,2011,1,9,6,1,14983,11.9,Florida,FL,38604.0,False
426,2011-01-09,2011,1,9,6,1,14983,10.4,Georgia,GA,42029.0,False
427,2011-01-09,2011,1,9,6,1,14983,6.3,Hawaii,HI,49418.0,False
428,2011-01-09,2011,1,9,6,1,14983,9.7,Idaho,ID,3462.0,False
429,2011-01-09,2011,1,9,6,1,14983,9.0,Illinois,IL,50304.0,False
430,2011-01-09,2011,1,9,6,1,14983,9.1,Indiana,IN,42996.0,False
431,2011-01-09,2011,1,9,6,1,14983,6.1,Iowa,IA,45884.0,False
432,2011-01-09,2011,1,9,6,1,14983,6.8,Kansas,KS,44243.0,False
433,2011-01-09,2011,1,9,6,1,14983,10.4,Kentucky,KY,37579.0,False
434,2011-01-09,2011,1,9,6,1,14983,7.8,Louisiana,LA,48599.0,False
435,2011-01-09,2011,1,9,6,1,14983,7.5,Maine,ME,38352.0,False
436,2011-01-09,2011,1,9,6,1,14983,7.2,Maryland,MD,53675.0,False
437,2011-01-09,2011,1,9,6,1,14983,8.3,Massachusetts,MA,60808.0,False
438,2011-01-09,2011,1,9,6,1,14983,10.7,Michigan,MI,38763.0,False
439,2011-01-09,2011,1,9,6,1,14983,6.7,Minnesota,MN,50148.0,False
440,2011-01-09,2011,1,9,6,1,14983,10.1,Mississippi,MS,31688.0,False
441,2011-01-09,2011,1,9,6,1,14983,9.6,Missouri,MO,42204.0,False
442,2011-01-09,2011,1,9,6,1,14983,7.5,Montana,MT,37733.0,False
443,2011-01-09,2011,1,9,6,1,14983,4.2,Nebraska,NE,49569.0,False
444,2011-01-09,2011,1,9,6,1,14983,14.2,Nevada,NV,44589.0,False
445,2011-01-09,2011,1,9,6,1,14983,5.6,New Hampshire,NH,48388.0,False
446,2011-01-09,2011,1,9,6,1,14983,9.1,New Jersey,NJ,55023.0,False
447,2011-01-09,2011,1,9,6,1,14983,8.7,New Mexico,NM,40297.0,False
448,2011-01-09,2011,1,9,6,1,14983,8.3,New York,NY,61267.0,False
449,2011-01-09,2011,1,9,6,1,14983,9.9,North Carolina,NC,43141.0,False
450,2011-01-09,2011,1,9,6,1,14983,3.8,North Dakota,ND,52185.0,False
451,2011-01-09,2011,1,9,6,1,14983,9.4,Ohio,OH,42667.0,False
452,2011-01-09,2011,1,9,6,1,14983,6.6,Oklahoma,OK,38303.0,False
453,2011-01-09,2011,1,9,6,1,14983,10.4,Oregon,OR,49601.0,False
454,2011-01-09,2011,1,9,6,1,14983,8.2,Pennsylvania,PA,46387.0,False
456,2011-01-09,2011,1,9,6,1,14983,11.3,Rhode Island,RI,46332.0,False
457,2011-01-09,2011,1,9,6,1,14983,10.5,South Carolina,SC,35126.0,False
458,2011-01-09,2011,1,9,6,1,14983,4.7,South Dakota,SD,45605.0,False
459,2011-01-09,2011,1,9,6,1,14983,9.5,Tennessee,TN,3937.0,False
460,2011-01-09,2011,1,9,6,1,14983,8.3,Texas,TX,47417.0,False
461,2011-01-09,2011,1,9,6,1,14983,7.6,Utah,UT,415.0,False
462,2011-01-09,2011,1,9,6,1,14983,5.7,Vermont,VT,4217.0,False
463,2011-01-09,2011,1,9,6,1,14983,6.5,Virginia,VA,51946.0,False
464,2011-01-09,2011,1,9,6,1,14983,9.1,Washington,WA,52679.0,False
465,2011-01-09,2011,1,9,6,1,14983,9.6,West Virginia,WV,35368.0,False
466,2011-01-09,2011,1,9,6,1,14983,7.4,Wisconsin,WI,44126.0,False
467,2011-01-09,2011,1,9,6,1,14983,6.3,Wyoming,WY,64603.0,False
468,2011-01-10,2011,1,10,0,2,14984,9.3,Alabama,AL,35913.0,False
469,2011-01-10,2011,1,10,0,2,14984,7.7,Alaska,AK,69564.0,False
470,2011-01-10,2011,1,10,0,2,14984,9.6,Arizona,AZ,37935.0,False
471,2011-01-10,2011,1,10,0,2,14984,7.8,Arkansas,AR,34671.0,False
472,2011-01-10,2011,1,10,0,2,14984,12.4,California,CA,51871.0,False
473,2011-01-10,2011,1,10,0,2,14984,9.1,Colorado,CO,49254.0,False
474,2011-01-10,2011,1,10,0,2,14984,9.0,Connecticut,CT,64906.0,False
475,2011-01-10,2011,1,10,0,2,14984,8.5,Delaware,DE,62837.0,False
476,2011-01-10,2011,1,10,0,2,14984,9.6,District of Columbia,DC,16803.0,False
477,2011-01-10,2011,1,10,0,2,14984,11.9,Florida,FL,38604.0,False
478,2011-01-10,2011,1,10,0,2,14984,10.4,Georgia,GA,42029.0,False
479,2011-01-10,2011,1,10,0,2,14984,6.3,Hawaii,HI,49418.0,False
480,2011-01-10,2011,1,10,0,2,14984,9.7,Idaho,ID,3462.0,False
481,2011-01-10,2011,1,10,0,2,14984,9.0,Illinois,IL,50304.0,False
482,2011-01-10,2011,1,10,0,2,14984,9.1,Indiana,IN,42996.0,False
483,2011-01-10,2011,1,10,0,2,14984,6.1,Iowa,IA,45884.0,False
484,2011-01-10,2011,1,10,0,2,14984,6.8,Kansas,KS,44243.0,False
485,2011-01-10,2011,1,10,0,2,14984,10.4,Kentucky,KY,37579.0,False
486,2011-01-10,2011,1,10,0,2,14984,7.8,Louisiana,LA,48599.0,False
487,2011-01-10,2011,1,10,0,2,14984,7.5,Maine,ME,38352.0,False
488,2011-01-10,2011,1,10,0,2,14984,7.2,Maryland,MD,53675.0,False
489,2011-01-10,2011,1,10,0,2,14984,8.3,Massachusetts,MA,60808.0,False
490,2011-01-10,2011,1,10,0,2,14984,10.7,Michigan,MI,38763.0,False
491,2011-01-10,2011,1,10,0,2,14984,6.7,Minnesota,MN,50148.0,False
492,2011-01-10,2011,1,10,0,2,14984,10.1,Mississippi,MS,31688.0,False
493,2011-01-10,2011,1,10,0,2,14984,9.6,Missouri,MO,42204.0,False
494,2011-01-10,2011,1,10,0,2,14984,7.5,Montana,MT,37733.0,False
495,2011-01-10,2011,1,10,0,2,14984,4.2,Nebraska,NE,49569.0,False
496,2011-01-10,2011,1,10,0,2,14984,14.2,Nevada,NV,44589.0,False
497,2011-01-10,2011,1,10,0,2,14984,5.6,New Hampshire,NH,48388.0,False
498,2011-01-10,2011,1,10,0,2,14984,9.1,New Jersey,NJ,55023.0,False
499,2011-01-10,2011,1,10,0,2,14984,8.7,New Mexico,NM,40297.0,False
500,2011-01-10,2011,1,10,0,2,14984,8.3,New York,NY,61267.0,False
501,2011-01-10,2011,1,10,0,2,14984,9.9,North Carolina,NC,43141.0,False
502,2011-01-10,2011,1,10,0,2,14984,3.8,North Dakota,ND,52185.0,False
503,2011-01-10,2011,1,10,0,2,14984,9.4,Ohio,OH,42667.0,False
504,2011-01-10,2011,1,10,0,2,14984,6.6,Oklahoma,OK,38303.0,False
505,2011-01-10,2011,1,10,0,2,14984,10.4,Oregon,OR,49601.0,False
506,2011-01-10,2011,1,10,0,2,14984,8.2,Pennsylvania,PA,46387.0,False
508,2011-01-10,2011,1,10,0,2,14984,11.3,Rhode Island,RI,46332.0,False
509,2011-01-10,2011,1,10,0,2,14984,10.5,South Carolina,SC,35126.0,False
510,2011-01-10,2011,1,10,0,2,14984,4.7,South Dakota,SD,45605.0,False
511,2011-01-10,2011,1,10,0,2,14984,9.5,Tennessee,TN,3937.0,False
512,2011-01-10,2011,1,10,0,2,14984,8.3,Texas,TX,47417.0,False
513,2011-01-10,2011,1,10,0,2,14984,7.6,Utah,UT,415.0,False
514,2011-01-10,2011,1,10,0,2,14984,5.7,Vermont,VT,4217.0,False
515,2011-01-10,2011,1,10,0,2,14984,6.5,Virginia,VA,51946.0,False
516,2011-01-10,2011,1,10,0,2,14984,9.1,Washington,WA,52679.0,False
517,2011-01-10,2011,1,10,0,2,14984,9.6,West Virginia,WV,35368.0,False
518,2011-01-10,2011,1,10,0,2,14984,7.4,Wisconsin,WI,44126.0,False
519,2011-01-10,2011,1,10,0,2,14984,6.3,Wyoming,WY,64603.0,False
520,2011-01-11,2011,1,11,1,2,14985,9.3,Alabama,AL,35913.0,False
521,2011-01-11,2011,1,11,1,2,14985,7.7,Alaska,AK,69564.0,False
522,2011-01-11,2011,1,11,1,2,14985,9.6,Arizona,AZ,37935.0,False
523,2011-01-11,2011,1,11,1,2,14985,7.8,Arkansas,AR,34671.0,False
524,2011-01-11,2011,1,11,1,2,14985,12.4,California,CA,51871.0,False
525,2011-01-11,2011,1,11,1,2,14985,9.1,Colorado,CO,49254.0,False
526,2011-01-11,2011,1,11,1,2,14985,9.0,Connecticut,CT,64906.0,False
527,2011-01-11,2011,1,11,1,2,14985,8.5,Delaware,DE,62837.0,False
528,2011-01-11,2011,1,11,1,2,14985,9.6,District of Columbia,DC,16803.0,False
529,2011-01-11,2011,1,11,1,2,14985,11.9,Florida,FL,38604.0,False
530,2011-01-11,2011,1,11,1,2,14985,10.4,Georgia,GA,42029.0,False
531,2011-01-11,2011,1,11,1,2,14985,6.3,Hawaii,HI,49418.0,False
532,2011-01-11,2011,1,11,1,2,14985,9.7,Idaho,ID,3462.0,False
533,2011-01-11,2011,1,11,1,2,14985,9.0,Illinois,IL,50304.0,False
534,2011-01-11,2011,1,11,1,2,14985,9.1,Indiana,IN,42996.0,False
535,2011-01-11,2011,1,11,1,2,14985,6.1,Iowa,IA,45884.0,False
536,2011-01-11,2011,1,11,1,2,14985,6.8,Kansas,KS,44243.0,False
537,2011-01-11,2011,1,11,1,2,14985,10.4,Kentucky,KY,37579.0,False
538,2011-01-11,2011,1,11,1,2,14985,7.8,Louisiana,LA,48599.0,False
539,2011-01-11,2011,1,11,1,2,14985,7.5,Maine,ME,38352.0,False
540,2011-01-11,2011,1,11,1,2,14985,7.2,Maryland,MD,53675.0,False
541,2011-01-11,2011,1,11,1,2,14985,8.3,Massachusetts,MA,60808.0,False
542,2011-01-11,2011,1,11,1,2,14985,10.7,Michigan,MI,38763.0,False
543,2011-01-11,2011,1,11,1,2,14985,6.7,Minnesota,MN,50148.0,False
544,2011-01-11,2011,1,11,1,2,14985,10.1,Mississippi,MS,31688.0,False
545,2011-01-11,2011,1,11,1,2,14985,9.6,Missouri,MO,42204.0,False
546,2011-01-11,2011,1,11,1,2,14985,7.5,Montana,MT,37733.0,False
547,2011-01-11,2011,1,11,1,2,14985,4.2,Nebraska,NE,49569.0,False
548,2011-01-11,2011,1,11,1,2,14985,14.2,Nevada,NV,44589.0,False
549,2011-01-11,2011,1,11,1,2,14985,5.6,New Hampshire,NH,48388.0,False
550,2011-01-11,2011,1,11,1,2,14985,9.1,New Jersey,NJ,55023.0,False
551,2011-01-11,2011,1,11,1,2,14985,8.7,New Mexico,NM,40297.0,False
552,2011-01-11,2011,1,11,1,2,14985,8.3,New York,NY,61267.0,False
553,2011-01-11,2011,1,11,1,2,14985,9.9,North Carolina,NC,43141.0,False
554,2011-01-11,2011,1,11,1,2,14985,3.8,North Dakota,ND,52185.0,False
555,2011-01-11,2011,1,11,1,2,14985,9.4,Ohio,OH,42667.0,False
556,2011-01-11,2011,1,11,1,2,14985,6.6,Oklahoma,OK,38303.0,False
557,2011-01-11,2011,1,11,1,2,14985,10.4,Oregon,OR,49601.0,False
558,2011-01-11,2011,1,11,1,2,14985,8.2,Pennsylvania,PA,46387.0,False
560,2011-01-11,2011,1,11,1,2,14985,11.3,Rhode Island,RI,46332.0,False
561,2011-01-11,2011,1,11,1,2,14985,10.5,South Carolina,SC,35126.0,False
562,2011-01-11,2011,1,11,1,2,14985,4.7,South Dakota,SD,45605.0,False
563,2011-01-11,2011,1,11,1,2,14985,9.5,Tennessee,TN,3937.0,False
564,2011-01-11,2011,1,11,1,2,14985,8.3,Texas,TX,47417.0,False
565,2011-01-11,2011,1,11,1,2,14985,7.6,Utah,UT,415.0,False
566,2011-01-11,2011,1,11,1,2,14985,5.7,Vermont,VT,4217.0,False
567,2011-01-11,2011,1,11,1,2,14985,6.5,Virginia,VA,51946.0,False
568,2011-01-11,2011,1,11,1,2,14985,9.1,Washington,WA,52679.0,False
569,2011-01-11,2011,1,11,1,2,14985,9.6,West Virginia,WV,35368.0,False
570,2011-01-11,2011,1,11,1,2,14985,7.4,Wisconsin,WI,44126.0,False
571,2011-01-11,2011,1,11,1,2,14985,6.3,Wyoming,WY,64603.0,False
572,2011-01-12,2011,1,12,2,2,14986,9.3,Alabama,AL,35913.0,False
573,2011-01-12,2011,1,12,2,2,14986,7.7,Alaska,AK,69564.0,False
574,2011-01-12,2011,1,12,2,2,14986,9.6,Arizona,AZ,37935.0,False
575,2011-01-12,2011,1,12,2,2,14986,7.8,Arkansas,AR,34671.0,False
576,2011-01-12,2011,1,12,2,2,14986,12.4,California,CA,51871.0,False
577,2011-01-12,2011,1,12,2,2,14986,9.1,Colorado,CO,49254.0,False
578,2011-01-12,2011,1,12,2,2,14986,9.0,Connecticut,CT,64906.0,False
579,2011-01-12,2011,1,12,2,2,14986,8.5,Delaware,DE,62837.0,False
580,2011-01-12,2011,1,12,2,2,14986,9.6,District of Columbia,DC,16803.0,False
581,2011-01-12,2011,1,12,2,2,14986,11.9,Florida,FL,38604.0,False
582,2011-01-12,2011,1,12,2,2,14986,10.4,Georgia,GA,42029.0,False
583,2011-01-12,2011,1,12,2,2,14986,6.3,Hawaii,HI,49418.0,False
584,2011-01-12,2011,1,12,2,2,14986,9.7,Idaho,ID,3462.0,False
585,2011-01-12,2011,1,12,2,2,14986,9.0,Illinois,IL,50304.0,False
586,2011-01-12,2011,1,12,2,2,14986,9.1,Indiana,IN,42996.0,False
587,2011-01-12,2011,1,12,2,2,14986,6.1,Iowa,IA,45884.0,False
588,2011-01-12,2011,1,12,2,2,14986,6.8,Kansas,KS,44243.0,False
589,2011-01-12,2011,1,12,2,2,14986,10.4,Kentucky,KY,37579.0,False
590,2011-01-12,2011,1,12,2,2,14986,7.8,Louisiana,LA,48599.0,False
591,2011-01-12,2011,1,12,2,2,14986,7.5,Maine,ME,38352.0,False
592,2011-01-12,2011,1,12,2,2,14986,7.2,Maryland,MD,53675.0,False
593,2011-01-12,2011,1,12,2,2,14986,8.3,Massachusetts,MA,60808.0,False
594,2011-01-12,2011,1,12,2,2,14986,10.7,Michigan,MI,38763.0,False
595,2011-01-12,2011,1,12,2,2,14986,6.7,Minnesota,MN,50148.0,False
596,2011-01-12,2011,1,12,2,2,14986,10.1,Mississippi,MS,31688.0,False
597,2011-01-12,2011,1,12,2,2,14986,9.6,Missouri,MO,42204.0,False
598,2011-01-12,2011,1,12,2,2,14986,7.5,Montana,MT,37733.0,False
599,2011-01-12,2011,1,12,2,2,14986,4.2,Nebraska,NE,49569.0,False
600,2011-01-12,2011,1,12,2,2,14986,14.2,Nevada,NV,44589.0,False
601,2011-01-12,2011,1,12,2,2,14986,5.6,New Hampshire,NH,48388.0,False
602,2011-01-12,2011,1,12,2,2,14986,9.1,New Jersey,NJ,55023.0,False
603,2011-01-12,2011,1,12,2,2,14986,8.7,New Mexico,NM,40297.0,False
604,2011-01-12,2011,1,12,2,2,14986,8.3,New York,NY,61267.0,False
605,2011-01-12,2011,1,12,2,2,14986,9.9,North Carolina,NC,43141.0,False
606,2011-01-12,2011,1,12,2,2,14986,3.8,North Dakota,ND,52185.0,False
607,2011-01-12,2011,1,12,2,2,14986,9.4,Ohio,OH,42667.0,False
608,2011-01-12,2011,1,12,2,2,14986,6.6,Oklahoma,OK,38303.0,False
609,2011-01-12,2011,1,12,2,2,14986,10.4,Oregon,OR,49601.0,False
610,2011-01-12,2011,1,12,2,2,14986,8.2,Pennsylvania,PA,46387.0,False
612,2011-01-12,2011,1,12,2,2,14986,11.3,Rhode Island,RI,46332.0,False
613,2011-01-12,2011,1,12,2,2,14986,10.5,South Carolina,SC,35126.0,False
614,2011-01-12,2011,1,12,2,2,14986,4.7,South Dakota,SD,45605.0,False
615,2011-01-12,2011,1,12,2,2,14986,9.5,Tennessee,TN,3937.0,False
616,2011-01-12,2011,1,12,2,2,14986,8.3,Texas,TX,47417.0,False
617,2011-01-12,2011,1,12,2,2,14986,7.6,Utah,UT,415.0,False
618,2011-01-12,2011,1,12,2,2,14986,5.7,Vermont,VT,4217.0,False
619,2011-01-12,2011,1,12,2,2,14986,6.5,Virginia,VA,51946.0,False
620,2011-01-12,2011,1,12,2,2,14986,9.1,Washington,WA,52679.0,False
621,2011-01-12,2011,1,12,2,2,14986,9.6,West Virginia,WV,35368.0,False
622,2011-01-12,2011,1,12,2,2,14986,7.4,Wisconsin,WI,44126.0,False
623,2011-01-12,2011,1,12,2,2,14986,6.3,Wyoming,WY,64603.0,False
624,2011-01-13,2011,1,13,3,2,14987,9.3,Alabama,AL,35913.0,False
625,2011-01-13,2011,1,13,3,2,14987,7.7,Alaska,AK,69564.0,False
626,2011-01-13,2011,1,13,3,2,14987,9.6,Arizona,AZ,37935.0,False
627,2011-01-13,2011,1,13,3,2,14987,7.8,Arkansas,AR,34671.0,False
628,2011-01-13,2011,1,13,3,2,14987,12.4,California,CA,51871.0,False
629,2011-01-13,2011,1,13,3,2,14987,9.1,Colorado,CO,49254.0,False
630,2011-01-13,2011,1,13,3,2,14987,9.0,Connecticut,CT,64906.0,False
631,2011-01-13,2011,1,13,3,2,14987,8.5,Delaware,DE,62837.0,False
632,2011-01-13,2011,1,13,3,2,14987,9.6,District of Columbia,DC,16803.0,False
633,2011-01-13,2011,1,13,3,2,14987,11.9,Florida,FL,38604.0,False
634,2011-01-13,2011,1,13,3,2,14987,10.4,Georgia,GA,42029.0,False
635,2011-01-13,2011,1,13,3,2,14987,6.3,Hawaii,HI,49418.0,False
636,2011-01-13,2011,1,13,3,2,14987,9.7,Idaho,ID,3462.0,False
637,2011-01-13,2011,1,13,3,2,14987,9.0,Illinois,IL,50304.0,False
638,2011-01-13,2011,1,13,3,2,14987,9.1,Indiana,IN,42996.0,False
639,2011-01-13,2011,1,13,3,2,14987,6.1,Iowa,IA,45884.0,False
640,2011-01-13,2011,1,13,3,2,14987,6.8,Kansas,KS,44243.0,False
641,2011-01-13,2011,1,13,3,2,14987,10.4,Kentucky,KY,37579.0,False
642,2011-01-13,2011,1,13,3,2,14987,7.8,Louisiana,LA,48599.0,False
643,2011-01-13,2011,1,13,3,2,14987,7.5,Maine,ME,38352.0,False
644,2011-01-13,2011,1,13,3,2,14987,7.2,Maryland,MD,53675.0,False
645,2011-01-13,2011,1,13,3,2,14987,8.3,Massachusetts,MA,60808.0,False
646,2011-01-13,2011,1,13,3,2,14987,10.7,Michigan,MI,38763.0,False
647,2011-01-13,2011,1,13,3,2,14987,6.7,Minnesota,MN,50148.0,False
648,2011-01-13,2011,1,13,3,2,14987,10.1,Mississippi,MS,31688.0,False
649,2011-01-13,2011,1,13,3,2,14987,9.6,Missouri,MO,42204.0,False
650,2011-01-13,2011,1,13,3,2,14987,7.5,Montana,MT,37733.0,False
651,2011-01-13,2011,1,13,3,2,14987,4.2,Nebraska,NE,49569.0,False
652,2011-01-13,2011,1,13,3,2,14987,14.2,Nevada,NV,44589.0,False
653,2011-01-13,2011,1,13,3,2,14987,5.6,New Hampshire,NH,48388.0,False
654,2011-01-13,2011,1,13,3,2,14987,9.1,New Jersey,NJ,55023.0,False
655,2011-01-13,2011,1,13,3,2,14987,8.7,New Mexico,NM,40297.0,False
656,2011-01-13,2011,1,13,3,2,14987,8.3,New York,NY,61267.0,False
657,2011-01-13,2011,1,13,3,2,14987,9.9,North Carolina,NC,43141.0,False
658,2011-01-13,2011,1,13,3,2,14987,3.8,North Dakota,ND,52185.0,False
659,2011-01-13,2011,1,13,3,2,14987,9.4,Ohio,OH,42667.0,False
660,2011-01-13,2011,1,13,3,2,14987,6.6,Oklahoma,OK,38303.0,False
661,2011-01-13,2011,1,13,3,2,14987,10.4,Oregon,OR,49601.0,False
662,2011-01-13,2011,1,13,3,2,14987,8.2,Pennsylvania,PA,46387.0,False
664,2011-01-13,2011,1,13,3,2,14987,11.3,Rhode Island,RI,46332.0,False
665,2011-01-13,2011,1,13,3,2,14987,10.5,South Carolina,SC,35126.0,False
666,2011-01-13,2011,1,13,3,2,14987,4.7,South Dakota,SD,45605.0,False
667,2011-01-13,2011,1,13,3,2,14987,9.5,Tennessee,TN,3937.0,False
668,2011-01-13,2011,1,13,3,2,14987,8.3,Texas,TX,47417.0,False
